site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London N. Kensington,KC1,2019-02-16 19:00:00,39.003172399256094,37.765817120908956,0.8069827497164073,40.004860451119185,20.04948635151853,3.451544212403055,204.07218014095972,8.983383942352042
London N. Kensington,KC1,2019-02-16 20:00:00,38.722366432276786,37.01558022967861,1.1131376968247655,40.83030689513011,19.849845610884504,3.4682669131787063,204.85006725500853,9.042755118614977
London N. Kensington,KC1,2019-02-16 21:00:00,39.74221394123286,36.454084263614085,2.1444630678444403,41.46336760801815,19.662667548044833,3.4899615563281245,205.63441113921095,9.091408608734017
London N. Kensington,KC1,2019-02-16 22:00:00,39.585437164068516,35.93317108263453,2.38194669572164,41.96448388733278,19.4521519668477,3.508952902900516,206.37863925286445,9.102280920344931
London N. Kensington,KC1,2019-02-16 23:00:00,39.13412645497471,35.48187761162806,2.381935438994801,42.35722931167614,19.214241908730607,3.511043049935459,207.0087085748282,9.079164140607404
London N. Kensington,KC1,2019-02-17 00:00:00,39.032086185223626,35.16663266848341,2.520983934621994,42.660606382966556,19.00557381524857,3.5117842746136527,207.6040599042122,9.048301727918213
London N. Kensington,KC1,2019-02-17 01:00:00,38.979890071469136,34.89241257260963,2.665784234117679,42.9580684464736,18.788023966766616,3.5147937207443065,208.2125736753975,9.01485059684601
London N. Kensington,KC1,2019-02-17 02:00:00,38.88120924412513,34.63636696824017,2.7684149135686256,43.22645165787538,18.53920505657815,3.522195011411001,208.8646876389731,8.985934548332258
London N. Kensington,KC1,2019-02-17 03:00:00,37.906867154735785,34.04686181947495,2.5174308848336486,43.80022043768544,18.17817999724996,3.543049051246236,209.56149630631134,8.969260196610266
London N. Kensington,KC1,2019-02-17 04:00:00,36.65086088624531,33.29359662461918,2.1895517450899717,44.496989720087946,17.808532091484267,3.5630207885202627,210.4375747567761,8.96470141189177
London N. Kensington,KC1,2019-02-17 05:00:00,35.17571626934319,32.380169194564196,1.8232093841029628,45.38554721816934,17.406466256966752,3.573661058900558,211.1288044860637,8.9637266179943
London N. Kensington,KC1,2019-02-17 06:00:00,33.96613941500581,31.744832408744262,1.448699822988576,46.07139864594443,16.97950095111063,3.5838775717499876,211.70576054860123,8.963188029059868
London N. Kensington,KC1,2019-02-17 07:00:00,33.175642946298034,31.4009067199855,1.1574539510700583,46.52135864043914,16.560868083652142,3.5792659273553142,212.11082033373305,8.954204854520068
London N. Kensington,KC1,2019-02-17 08:00:00,32.70888877216009,31.216514951603944,0.9733020005112218,46.88944292618719,16.18300935531917,3.578743122980279,212.5836951490449,8.941692263675248
London N. Kensington,KC1,2019-02-17 09:00:00,32.161259559020465,31.102972817224735,0.690197748031043,47.152020463058754,15.82148558757797,3.5901813282463597,213.0442959003995,8.920644630296561
London N. Kensington,KC1,2019-02-17 10:00:00,31.82148395578593,31.10127507940757,0.4697091784996952,47.38487314644283,15.486194483351664,3.5910218844111794,213.4526532422182,8.901923400685849
London N. Kensington,KC1,2019-02-17 11:00:00,31.50988505452426,31.091364416878523,0.27295327544754794,47.65852257057282,15.15967466236149,3.583134974501412,213.6953006088221,8.874072531400888
London N. Kensington,KC1,2019-02-17 12:00:00,31.142674402937807,31.040900772147104,0.06637636090917329,47.93312242318783,14.84640720476376,3.5873063678190844,213.80337337104822,8.836069069834277
London N. Kensington,KC1,2019-02-17 13:00:00,30.81824582768116,31.045067376603036,-0.14792788887775113,48.14152977854271,14.541766733457418,3.5845412706493973,213.82560865500258,8.797690896553286
London N. Kensington,KC1,2019-02-17 14:00:00,30.128337292925412,30.867211379353964,-0.48187996591889953,48.39833334767597,14.225694540097207,3.586371682314163,213.74597067201265,8.740755540270094
London N. Kensington,KC1,2019-02-17 15:00:00,29.54993007350488,30.702267739975262,-0.7515339871838406,48.661104109398856,13.902682667660372,3.5892145287855466,214.1446145480269,8.686048150359905
London N. Kensington,KC1,2019-02-17 16:00:00,29.23194639496362,30.49454572587883,-0.8234447824964992,48.959283784545576,13.582355041588883,3.58044782920106,214.5786645074582,8.635543965618096
