site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Bloomsbury,CLL2,2019-10-04 16:00:00,45.85207254877311,32.28226699710475,8.849997584991996,23.767690799742883,10.400772165216342,3.0870265380885242,175.05929595376048,11.97819021984536
London Bloomsbury,CLL2,2019-10-04 17:00:00,44.564832402354135,31.653565169115538,8.420509988580458,24.272059514575556,10.38506647116298,3.1179528049871292,174.6590330628756,12.043662754353996
London Bloomsbury,CLL2,2019-10-04 18:00:00,43.07672429029059,30.989705938257924,7.882948810382281,24.756325856292893,10.290548942098463,3.1406882930545534,174.17353508622088,12.093185332988343
London Bloomsbury,CLL2,2019-10-04 19:00:00,41.25678818896979,30.293276074310956,7.150217147614608,25.18343700532242,10.2003495040508,3.1703512608419406,174.45017895884743,12.13286864432939
London Bloomsbury,CLL2,2019-10-04 20:00:00,40.70041467407479,29.955314473624032,7.007772514738728,25.355925340335467,10.156500208703802,3.1900233586671556,174.52236689872805,12.183746669395479
London Bloomsbury,CLL2,2019-10-04 21:00:00,40.25108505672347,29.694590713810168,6.884767009037999,25.565595753033424,10.108014283602069,3.2041193578811886,174.5413851571098,12.2395237474107
London Bloomsbury,CLL2,2019-10-04 22:00:00,39.824829537302385,29.430132094868224,6.779245951833859,25.665642751622386,10.00351739550094,3.23043673425725,174.81322602004232,12.302753409362138
London Bloomsbury,CLL2,2019-10-04 23:00:00,39.3075175691103,29.189468054648703,6.598820800019514,25.65524199504885,9.946991528244105,3.2536546406497937,175.48244153128186,12.366753788792261
London Bloomsbury,CLL2,2019-10-05 00:00:00,38.80905546744014,28.927527108529564,6.444565627472012,25.630526170000028,9.865275435877855,3.274830061029589,176.09221253502685,12.437720099122055
London Bloomsbury,CLL2,2019-10-05 01:00:00,38.21668781768823,28.616173118465987,6.261293261521864,25.679379095762133,9.790947939085868,3.2896429121930284,176.64871510380266,12.508936765591075
London Bloomsbury,CLL2,2019-10-05 02:00:00,37.62701429569586,28.310969239758382,6.075767049877821,25.73724006020918,9.755341328897822,3.309324326383372,177.27238764881315,12.579733687464017
London Bloomsbury,CLL2,2019-10-05 03:00:00,37.073357377058414,28.03099802466732,5.897273780087803,25.82717786115738,9.665702382274894,3.320298496337582,177.9968165132835,12.650419998674623
London Bloomsbury,CLL2,2019-10-05 04:00:00,36.56785402912959,27.74279367316265,5.75555509315329,26.085061247774593,9.636026142910794,3.315330671674963,178.8328322257565,12.713651693287549
London Bloomsbury,CLL2,2019-10-05 05:00:00,35.93390302013358,27.439644369586453,5.539811685294754,26.358506872521488,9.462378225118234,3.2877350900034807,179.64633333270984,12.757784331224789
London Bloomsbury,CLL2,2019-10-05 06:00:00,35.20547560686494,27.167902981329565,5.241968783755276,26.636124229621053,9.395794185228116,3.2582884312754956,180.51825719598597,12.777971200570379
London Bloomsbury,CLL2,2019-10-05 07:00:00,34.59362496710189,27.0272261173875,4.934677308940898,26.827809733322972,9.29824902489202,3.2329785774408024,181.43198968757136,12.780545905114566
London Bloomsbury,CLL2,2019-10-05 08:00:00,34.26482530799625,27.05892970539072,4.6995631112409315,26.899152157237886,9.242692254492585,3.2148033654088084,182.00250525521727,12.770832324056267
London Bloomsbury,CLL2,2019-10-05 09:00:00,33.869220836632344,27.045544511534114,4.450286294067055,26.98181121276171,9.209108087025639,3.204288068784215,182.4412135666006,12.761273055882157
London Bloomsbury,CLL2,2019-10-05 10:00:00,33.634589955693876,27.14838954196471,4.230190218340323,26.936036516449818,9.119960819639216,3.1984002954124233,182.63830415046547,12.747929480193472
London Bloomsbury,CLL2,2019-10-05 11:00:00,33.3529796644644,27.287643279419328,3.955709926230018,26.84663007780827,9.075889554980995,3.1968004214374335,182.98127241215025,12.729649755483594
London Bloomsbury,CLL2,2019-10-05 12:00:00,32.97703253612397,27.42767077043747,3.6192000090272063,26.713925604259174,8.946455187354312,3.1953828094420222,183.47024251339352,12.701814997311034
London Bloomsbury,CLL2,2019-10-05 13:00:00,32.85383129555683,27.61294632117857,3.4180165755740677,26.548750130691438,8.839451279659,3.1887517595215513,184.14069320526048,12.706877171344122
London Bloomsbury,CLL2,2019-10-05 14:00:00,32.871808600705045,27.810867959181824,3.3006598761759434,26.325552874852264,8.739575956256676,3.181635581060652,184.56338177272525,12.702369066953402
London Bloomsbury,CLL2,2019-10-05 15:00:00,33.01540221132159,27.973472308315095,3.2882613818530033,26.078231865263273,8.658415556984622,3.1765906846501637,185.0604188298378,12.689040566837381
London Bloomsbury,CLL2,2019-10-05 16:00:00,33.13662871883648,28.02506475045622,3.3336756577258053,25.850965940631045,8.572205050734658,3.16159980621857,185.5740520597875,12.664377776907866
London Bloomsbury,CLL2,2019-10-05 17:00:00,33.27785600084619,27.967410001701662,3.4633830916600297,25.672188394544733,8.53200506332936,3.1429853699179517,186.0995944839734,12.622703812421866
London Bloomsbury,CLL2,2019-10-05 18:00:00,33.26533827058377,27.828973831168184,3.5455050054446677,25.51574093604919,8.553190138055093,3.122986182982551,186.42378535766196,12.575594680520783
London Bloomsbury,CLL2,2019-10-05 19:00:00,33.82092925632277,27.77678995347684,3.9418852869850936,25.357396192579593,8.634558633198937,3.105132809018579,186.58740952532938,12.519642793618084
London Bloomsbury,CLL2,2019-10-05 20:00:00,35.14002053335885,27.822999138532012,4.772037346511316,25.143769632926972,8.686093457465624,3.0720258351264325,186.53603773291155,12.46517966186268
London Bloomsbury,CLL2,2019-10-05 21:00:00,36.68568821627672,28.026498915972454,5.647376429441929,24.83661402962468,8.754980136950277,3.034153455777608,186.1828392553751,12.418450298881863
London Bloomsbury,CLL2,2019-10-05 22:00:00,37.355324247996194,28.209359295995405,5.964843271634458,24.46926144391001,8.744881358255485,2.9875225074902256,185.73873981757552,12.360950201483522
London Bloomsbury,CLL2,2019-10-05 23:00:00,37.94554986622151,28.40094095844141,6.224832116151017,24.12246591623967,8.719209045312262,2.944408402344049,185.3961799514603,12.30621316859338
London Bloomsbury,CLL2,2019-10-06 00:00:00,38.12816360362532,28.487060149797827,6.287764297129012,23.902324928586456,8.661047389265322,2.903495500194692,185.33429912979074,12.25672497581578
London Bloomsbury,CLL2,2019-10-06 01:00:00,38.189270052497925,28.521536047395717,6.305132383869447,23.70153499347924,8.58945767316446,2.8718955754031765,185.50358324335548,12.218707091782521
London Bloomsbury,CLL2,2019-10-06 02:00:00,38.13763427857055,28.480440191382694,6.298258457546653,23.553489729241765,8.5368108780568,2.851049446183505,185.7026678681346,12.202840813805905
London Bloomsbury,CLL2,2019-10-06 03:00:00,37.89447057448549,28.262222449737422,6.2819891132493755,23.53784213433765,8.517687454142969,2.856474450291173,186.05216791810406,12.212757491623972
London Bloomsbury,CLL2,2019-10-06 04:00:00,37.67893386079101,28.078335260823625,6.261347872851589,23.599041062024007,8.502693083728158,2.8749320328807437,186.3205032869219,12.230526848913348
London Bloomsbury,CLL2,2019-10-06 05:00:00,37.29676656975296,27.77457273800287,6.210213672000936,23.975976842743755,8.504230220234763,2.8796044440746096,186.58650787057346,12.237405544757737
London Bloomsbury,CLL2,2019-10-06 06:00:00,37.104237299732596,27.635253909036127,6.175510825207726,24.101806221308276,8.489350776143175,2.8882097164597136,186.53948106146237,12.24124947700913
London Bloomsbury,CLL2,2019-10-06 07:00:00,36.8780619257653,27.47411157393161,6.133097265644831,24.266870220468054,8.421642500602651,2.8945829571488524,186.7054483796535,12.253521162542842
London Bloomsbury,CLL2,2019-10-06 08:00:00,36.657956515819905,27.311600977091437,6.095534884974776,24.439904918084192,8.408339297051569,2.910640474693256,186.983768859226,12.275199836027952
London Bloomsbury,CLL2,2019-10-06 09:00:00,36.44240367902066,27.17733257574586,6.042522553156357,24.579739834397785,8.388000584419787,2.9341011147444727,187.20681212611942,12.304903118268074
London Bloomsbury,CLL2,2019-10-06 10:00:00,36.36527351420571,27.165951363432676,5.999642243988559,24.553441207833274,8.36343871925646,2.9702377705759124,187.6220791077356,12.345344104176629
London Bloomsbury,CLL2,2019-10-06 11:00:00,36.217172369851234,27.11021902973405,5.939400743359304,24.551986927708814,8.268015266304408,3.0045927986181598,188.38579440639256,12.394702376007826
London Bloomsbury,CLL2,2019-10-06 12:00:00,35.938319279037096,26.946353678888265,5.864407826252955,24.65517271728766,8.122639028512351,3.0393533426261166,189.88214764230452,12.454371153819274
London Bloomsbury,CLL2,2019-10-06 13:00:00,35.67179297485615,26.815918931234755,5.775651303323715,24.714506718649524,7.926306379273418,3.0714353469658393,191.29585608072878,12.51640916797674
London Bloomsbury,CLL2,2019-10-06 14:00:00,35.25684672819961,26.553742565193158,5.6760172574804555,24.93347885658586,7.750013610674273,3.1132507508133145,193.1086633725625,12.572735572757544
London Bloomsbury,CLL2,2019-10-06 15:00:00,34.78346554039709,26.25231622547454,5.563871231604712,25.236679461912352,7.62580207382499,3.147655917838791,194.83773093992352,12.607819648718088
